,start_station_name,start_count,end_count,deficit,popularity,deficit_normalized,popularity_normalized
1587,W 87 St & Amsterdam Ave,1900,1624,276,3524,0.6952141057934509,0.22411600101755277
1588,W 87 St & West End Ave,1553,1467,86,3020,0.21662468513853905,0.19206308827270416
1589,W 89 St & Columbus Ave,1964,1899,65,3863,0.163727959697733,0.2456754006614093
1590,W 90 St & Amsterdam Ave,1090,1078,12,2168,0.030226700251889168,0.13787840244212668
1591,W 92 St & Broadway,1418,1400,18,2818,0.04534005037783375,0.1792164843551259
1592,W 95 St & Broadway,1934,1900,34,3834,0.08564231738035265,0.24383108623759858
1593,W Broadway & Spring St,1310,1327,-17,2637,-0.07423580786026202,0.16770541846858306
1594,W Broadway & W Houston St,1245,1264,-19,2509,-0.08296943231441048,0.15956499618417705
1595,W Burnside Ave & University Ave,236,236,0,472,0.0,0.03001780717374714
1596,W Fordham Rd & Loring Pl N,120,113,7,233,0.017632241813602016,0.014818112439582804
1597,W Mosholu Pkwy S & Sedgwick Ave,71,74,-3,145,-0.013100436681222707,0.009221572119053676
1598,W Tremont Ave & Grand Ave,51,49,2,100,0.005037783375314861,0.00635970490969219
1599,W Tremont Ave & Matthewson Rd,85,78,7,163,0.017632241813602016,0.010366319002798271
1600,W Tremont Ave & Montgomery Ave,164,163,1,327,0.0025188916876574307,0.02079623505469346
1601,Wadsworth Ave & W 175 St,283,282,1,565,0.0025188916876574307,0.035932332739760875
1602,Wadsworth Ave & W 179 St,492,480,12,972,0.030226700251889168,0.06181633172220809
1603,Wakeman Pl & Ridge Blvd,172,172,0,344,0.0,0.021877384889341135
1604,Wales Ave & E 147 St,423,427,-4,850,-0.017467248908296942,0.05405749173238362
1605,Walker St & Baxter St,1551,1671,-120,3222,-0.5240174672489083,0.20490969219028238
1606,Walnut Ave & E 136 St,71,77,-6,148,-0.026200873362445413,0.009412363266344441
1607,Walton Ave & E 153 St,172,176,-4,348,-0.017467248908296942,0.022131773085728824
1608,Walton Ave & E 168 St,300,303,-3,603,-0.013100436681222707,0.03834902060544391
1609,Walton Ave & E 171 St,356,359,-3,715,-0.013100436681222707,0.04547189010429916
1610,Walton Ave & E 183 St,213,201,12,414,0.030226700251889168,0.026329178326125666
1611,Wards Meadow Comfort Station,474,472,2,946,0.005037783375314861,0.060162808445688123
1612,Warren St & Court St,918,929,-11,1847,-0.048034934497816595,0.11746374968201476
1613,Warren St & Smith St,969,989,-20,1958,-0.08733624454148471,0.12452302213177309
1614,Warren St & W Broadway,1229,1256,-27,2485,-0.11790393013100436,0.15803866700585092
1615,Washington Ave & E 163 St,489,486,3,975,0.007556675062972292,0.06200712286949885
1616,Washington Ave & E 167 St,30,31,-1,61,-0.004366812227074236,0.003879419994912236
1617,Washington Ave & E 174 St,75,78,-3,153,-0.013100436681222707,0.009730348511829051
1618,Washington Ave & Greene Ave,918,903,15,1821,0.037783375314861464,0.11581022640549478
1619,Washington Ave & Park Ave,1262,1215,47,2477,0.11838790931989925,0.15752989061307554
1620,Washington Park,404,404,0,808,0.0,0.0513864156703129
1621,Washington Pl & 6 Ave,2938,2927,11,5865,0.027707808564231738,0.37299669295344695
1622,Washington Pl & Broadway,2604,2632,-28,5236,-0.1222707423580786,0.33299414907148306
1623,Washington Square E,2691,2776,-85,5467,-0.37117903930131,0.34768506741287203
1624,Washington St & Barrow St,1194,1198,-4,2392,-0.017467248908296942,0.15212414143983718
1625,Washington St & Gansevoort St,3132,3161,-29,6293,-0.12663755458515283,0.4002162299669295
1626,Washington St & Laight St,896,861,35,1757,0.08816120906801007,0.11174001526329179
1627,Water St &  Fletcher St,1020,1046,-26,2066,-0.11353711790393013,0.13139150343424066
1628,Water St & Gouverneur Ln,1018,1028,-10,2046,-0.043668122270742356,0.13011956245230222
1629,Waterbury St & Stagg St,477,484,-7,961,-0.03056768558951965,0.06111676418214195
1630,Waterloo Pl & Crotona Park East,77,80,-3,157,-0.013100436681222707,0.009984736708216738
1631,Watts St & Greenwich St,1178,1203,-25,2381,-0.1091703056768559,0.15142457389977104
1632,Webb Ave & W 190 St,99,92,7,191,0.017632241813602016,0.012147036377512084
1633,Webster Ave & E 166 St,61,68,-7,129,-0.03056768558951965,0.008204019333502925
1634,Webster Ave & Ford St,104,109,-5,213,-0.021834061135371178,0.013546171457644366
1635,Weeks Ave & E 175 St,128,129,-1,257,-0.004366812227074236,0.01634444161790893
1636,West Broadway & Watts St,1010,1013,-3,2023,-0.013100436681222707,0.128656830323073
1637,West Drive & Prospect Park West,2038,1956,82,3994,0.20654911838790932,0.2540066140931061
1638,West End Ave & W 107 St,1300,1175,125,2475,0.3148614609571788,0.1574026965148817
1639,West End Ave & W 60 St,3723,3709,14,7432,0.03526448362720403,0.4726532688883236
1640,West End Ave & W 78 St,1591,1194,397,2785,1.0,0.1771177817349275
1641,West End Ave & W 94 St,1106,930,176,2036,0.4433249370277078,0.129483591961333
1642,West Farms Rd & Boone Ave,50,53,-3,103,-0.013100436681222707,0.006550496056982956
1643,West St & Chambers St,3763,3811,-48,7574,-0.2096069868995633,0.4816840498600865
1644,West St & Liberty St,2954,2972,-18,5926,-0.07860262008733625,0.3768761129483592
1645,West Thames St,1778,1804,-26,3582,-0.11353711790393013,0.22780462986517425
1646,Westchester Ave & E 156 St,287,291,-4,578,-0.017467248908296942,0.03675909437802086
1647,Westchester Ave & Jackson Ave,342,349,-7,691,-0.03056768558951965,0.043945560925973036
1648,Westchester Ave & Longwood Ave,375,356,19,731,0.04785894206549118,0.04648944288984991
1649,Westchester Ave & Southern Blvd,366,364,2,730,0.005037783375314861,0.04642584584075299
1650,White St & Johnson Ave,139,142,-3,281,-0.013100436681222707,0.017870770796235055
1651,White St & Moore St,397,402,-5,799,-0.021834061135371178,0.050814042228440603
1652,Whitehall St & Bridge St,404,407,-3,811,-0.013100436681222707,0.051577206817603666
1653,Wilkins Ave & Crotona Park E,191,188,3,379,0.007556675062972292,0.024103281607733403
1654,William St & Pine St,1563,1584,-21,3147,-0.09170305676855896,0.20013991350801322
1655,Willis Ave & Bruckner Blvd,229,233,-4,462,-0.017467248908296942,0.02938183668277792
1656,Willis Ave & E 137 St,511,526,-15,1037,-0.06550218340611354,0.06595013991350801
1657,Willis Ave & E 141 St,301,322,-21,623,-0.09170305676855896,0.03962096158738235
1658,Willis Ave & E 143 St,320,329,-9,649,-0.039301310043668124,0.04127448486390232
1659,Willoughby Ave & Hall St,1636,1630,6,3266,0.015113350125944584,0.20770796235054692
1660,Willoughby Ave & Myrtle Ave,756,766,-10,1522,-0.043668122270742356,0.09679470872551514
1661,Willoughby Ave & Onderdonk Ave,292,288,4,580,0.010075566750629723,0.0368862884762147
1662,Willoughby Ave & Tompkins Ave,911,891,20,1802,0.05037783375314862,0.11460188247265327
1663,Willoughby Ave & Walworth St,676,668,8,1344,0.020151133501259445,0.08547443398626303
1664,Willoughby Ave & Wyckoff Ave,570,605,-35,1175,-0.15283842794759825,0.07472653268888324
1665,Willoughby St & Ashland Pl,425,423,2,848,0.005037783375314861,0.05393029763418977
1666,Willoughby St & Fleet St,1534,1540,-6,3074,-0.026200873362445413,0.19549732892393792
1667,Willow Ave & E 133 St,144,155,-11,299,-0.048034934497816595,0.019015517679979648
1668,Wilson Ave & Moffat St,311,290,21,601,0.05289672544080604,0.03822182650725006
1669,Wilson Ave & Troutman St,683,701,-18,1384,-0.07860262008733625,0.08801831595013991
1670,Windsor Pl & 8 Ave,392,366,26,758,0.0654911838790932,0.048206563215466805
1671,Windsor Pl & Howard Pl,793,740,53,1533,0.13350125944584382,0.09749427626558128
1672,Withers St & Kingsland Ave,337,323,14,660,0.03526448362720403,0.041974052403968454
1673,Wolcott St & Dwight St,145,158,-13,303,-0.056768558951965066,0.019269905876367337
1674,Woodside Ave & 55 St,71,59,12,130,0.030226700251889168,0.008267616382599848
1675,Woodside Ave & 60 St,115,118,-3,233,-0.013100436681222707,0.014818112439582804
1676,Woodside Ave & 69 St,83,76,7,159,0.017632241813602016,0.010111930806410582
1677,Woodside Ave & Roosevelt Ave,160,170,-10,330,-0.043668122270742356,0.020987026201984227
1678,Woodward Ave & Harman St,432,309,123,741,0.30982367758186397,0.04712541338081913
1679,Wyckoff Av & Jefferson St,642,651,-9,1293,-0.039301310043668124,0.08223098448232002
1680,Wyckoff Av & Stanhope St,1065,1082,-17,2147,-0.07423580786026202,0.1365428644110913
1681,Wyckoff Ave & Gates Ave,1164,1142,22,2306,0.055415617128463476,0.1466547952175019
1682,Wyckoff St & 3 Ave,255,255,0,510,0.0,0.03243449503943017
1683,Wyckoff St & Nevins St,364,361,3,725,0.007556675062972292,0.04610786059526838
1684,Wythe Ave & Metropolitan Ave,2759,2775,-16,5534,-0.06986899563318777,0.3519460697023658
1685,Yankee Ferry Terminal,89,88,1,177,0.0025188916876574307,0.011256677690155177
