,hour,station_name,start_count,end_count,deficit
22126,14,Macon St & Patchen Ave,11.0,17.0,-6.0
22127,14,Madison Av & E 51 St,218.0,174.0,44.0
22128,14,Madison Ave & E 120 St,54.0,50.0,4.0
22129,14,Madison Ave & E 26 St,192.0,132.0,60.0
22130,14,Madison Ave & E 82 St,183.0,161.0,22.0
22131,14,Madison Ave & E 99 St,139.0,73.0,66.0
22132,14,Madison St & Clinton St,79.0,56.0,23.0
22133,14,Madison St & Cypress Ave,19.0,24.0,-5.0
22134,14,Madison St & Evergreen Ave,30.0,16.0,14.0
22135,14,Madison St & Forest Ave,22.0,18.0,4.0
22136,14,Madison St & Malcolm X Blvd,18.0,9.0,9.0
22137,14,Madison St & Montgomery St,103.0,101.0,2.0
22138,14,Madison St & Seneca Ave,20.0,13.0,7.0
22139,14,Madison St & Woodward Ave,20.0,20.0,0.0
22140,14,Maiden Ln & Pearl St,41.0,47.0,-6.0
22141,14,Main St & Plymouth St,72.0,53.0,19.0
22142,14,Malcolm X Blvd & DeKalb Ave,20.0,18.0,2.0
22143,14,Manhattan Av & Leonard St,30.0,31.0,-1.0
22144,14,Marcus Garvey Blvd & Macon St,23.0,24.0,-1.0
22145,14,Marcy Ave & Lafayette Ave,44.0,33.0,11.0
22146,14,Margaret Corbin Plz & Ft Washington Ave,3.0,11.0,-8.0
22147,14,Marion Ave & Mosholu Pkwy,6.0,9.0,-3.0
22148,14,Market St & Cherry St,55.0,68.0,-13.0
22149,14,Market St & Henry St,138.0,130.0,8.0
22150,14,McDonald Ave & Vanderbilt St,4.0,3.0,1.0
22151,14,McGuinness Blvd & Eagle St,80.0,80.0,0.0
22152,14,McKibbin St & Bogart St,43.0,23.0,20.0
22153,14,McKibbin St & Manhattan Ave,47.0,41.0,6.0
22154,14,Melrose Ave & E 150 St,96.0,79.0,17.0
22155,14,Melrose Ave & E 154 St,19.0,19.0,0.0
22156,14,Melrose St & Broadway,41.0,43.0,-2.0
22157,14,Menahan St & Central Ave,22.0,25.0,-3.0
22158,14,Menahan St & Onderdonk Ave,10.0,10.0,0.0
22159,14,Menahan St & Seneca Ave,16.0,11.0,5.0
22160,14,Menahan St & Wyckoff Ave,14.0,12.0,2.0
22161,14,Mercer St & Bleecker St,160.0,150.0,10.0
22162,14,Mercer St & Spring St,172.0,159.0,13.0
22163,14,Meserole Ave & Manhattan Ave,100.0,111.0,-11.0
22164,14,Metropolitan Ave & Bedford Ave,202.0,164.0,38.0
22165,14,Metropolitan Ave & Meeker Ave,85.0,88.0,-3.0
22166,14,Metropolitan Ave & Stewart Ave,9.0,7.0,2.0
22167,14,Metropolitan Ave & Vandervoort Ave,5.0,3.0,2.0
22168,14,Milton St & Franklin St,136.0,134.0,2.0
22169,14,Moffat St & Bushwick,9.0,15.0,-6.0
22170,14,Monroe St & Bedford Ave,76.0,86.0,-10.0
22171,14,Monroe St & Classon Ave,19.0,26.0,-7.0
22172,14,Monroe St & Marcus Garvey Blvd,20.0,5.0,15.0
22173,14,Monroe St & Patchen Ave,20.0,20.0,0.0
22174,14,Monroe St & Tompkins Ave,94.0,82.0,12.0
22175,14,Montague St & Clinton St,110.0,95.0,15.0
22176,14,Montgomery St & Franklin Ave,12.0,13.0,-1.0
22177,14,Montrose Ave & Bushwick Ave,73.0,92.0,-19.0
22178,14,Morgan Ave & Lombardy St,29.0,34.0,-5.0
22179,14,Morgan Ave & Maspeth Ave,11.0,8.0,3.0
22180,14,Morningside Ave & W 123 St,77.0,69.0,8.0
22181,14,Morningside Dr & Amsterdam Ave,34.0,19.0,15.0
22182,14,Morris Ave & E 142 St,40.0,24.0,16.0
22183,14,Morris Ave & E 153 St,26.0,14.0,12.0
22184,14,Morris Ave & E 163 St,37.0,30.0,7.0
22185,14,Morris Ave & E 171 St,7.0,4.0,3.0
22186,14,Morris Ave & E 184 St,13.0,12.0,1.0
22187,14,Morris Ave & E Burnside Ave,17.0,9.0,8.0
22188,14,Morris Ave & McClellan St,28.0,14.0,14.0
22189,14,Morton St & Washington St,63.0,55.0,8.0
22190,14,Morton St & West St,142.0,144.0,-2.0
22191,14,Motorgate,56.0,73.0,-17.0
22192,14,Mott St & Prince St,160.0,155.0,5.0
22193,14,Mount Eden Pkwy & Eastburn Ave,7.0,9.0,-2.0
22194,14,Mt Morris Park W & W 120 St,50.0,55.0,-5.0
22195,14,Murray St & Greenwich St,135.0,144.0,-9.0
22196,14,Murray St & West St,79.0,83.0,-4.0
22197,14,Myrtle Ave & Fleet Pl,52.0,60.0,-8.0
22198,14,Myrtle Ave & Grove St,21.0,9.0,12.0
22199,14,Myrtle Ave & Lewis Ave,48.0,53.0,-5.0
22200,14,Myrtle Ave & Linden St,10.0,15.0,-5.0
22201,14,Myrtle Ave & Marcy Ave,47.0,29.0,18.0
22202,14,Myrtle Ave & St Edwards St,45.0,38.0,7.0
22203,14,N 11 St & Kent Ave,62.0,42.0,20.0
22204,14,N 12 St & Bedford Ave,83.0,87.0,-4.0
22205,14,N 15 St & Wythe Ave,36.0,38.0,-2.0
22206,14,N 6 St & Bedford Ave,215.0,217.0,-2.0
22207,14,N Moore St & Hudson St,72.0,53.0,19.0
22208,14,Nagle Ave & Ellwood St,17.0,21.0,-4.0
22209,14,Nagle Ave & Thayer St,15.0,14.0,1.0
22210,14,Nassau Ave & Newell St,42.0,45.0,-3.0
22211,14,Nassau Ave & Russell St,72.0,58.0,14.0
22212,14,Nassau St & Duffield St,24.0,45.0,-21.0
22213,14,Nassau St & Navy St,39.0,29.0,10.0
22214,14,Nelson Ave & 167 St,14.0,18.0,-4.0
22215,14,Nelson Ave & W 172 St,16.0,21.0,-5.0
22216,14,Nevins St & Schermerhorn St,84.0,68.0,16.0
22217,14,New York Ave & St Marks Ave,30.0,28.0,2.0
22218,14,Newton Rd & 44 St,17.0,12.0,5.0
22219,14,Newtown Ave & 23 St,46.0,46.0,0.0
22220,14,Norfolk St & Broome St,278.0,294.0,-16.0
22221,14,Norman St & Wyckoff Ave,21.0,26.0,-5.0
22222,14,North Moore St & Greenwich St,115.0,111.0,4.0
22223,14,Nostrand Ave & Myrtle Ave,30.0,36.0,-6.0
22224,14,Ocean Pkwy & Church Ave,22.0,13.0,9.0
22225,14,Ogden Ave & Merriam Ave,6.0,8.0,-2.0
22226,14,Ogden Ave & W 164 St,7.0,11.0,-4.0
22227,14,Ogden Ave & W 165 St,17.0,12.0,5.0
22228,14,Old Broadway & W 133 St,12.0,12.0,0.0
22229,14,Old Fulton St,50.0,46.0,4.0
22230,14,Old Slip & South St,108.0,65.0,43.0
22231,14,Onderdonk Ave & Dekalb Ave,11.0,16.0,-5.0
22232,14,Onderdonk Ave & Gates Ave,6.0,16.0,-10.0
22233,14,Orchard St & Grand St,136.0,100.0,36.0
22234,14,Pacific St & Classon Ave,22.0,9.0,13.0
22235,14,Pacific St & Nevins St,58.0,36.0,22.0
22236,14,Pacific St & Nostrand Ave,38.0,37.0,1.0
22237,14,Pacific St & Ralph Ave,4.0,1.0,3.0
22238,14,Pacific St & Rochester Ave,8.0,2.0,6.0
22239,14,Pacific St & Thomas S. Boyland St,1.0,1.0,0.0
22240,14,Pacific St & Troy Ave,11.0,6.0,5.0
22241,14,Pacific St & Utica Ave,6.0,10.0,-4.0
22242,14,Parade Pl & Crooke Ave,83.0,104.0,-21.0
22243,14,Park Ave & E 124 St,99.0,131.0,-32.0
22244,14,Park Ave & E 162 St,15.0,13.0,2.0
22245,14,Park Ave & Marcus Garvey Blvd,25.0,19.0,6.0
22246,14,Park Ave & St Edwards St,26.0,14.0,12.0
22247,14,Park Cir & East Dr,79.0,70.0,9.0
22248,14,Park Pl & Buffalo Ave,5.0,3.0,2.0
22249,14,Park Pl & Church St,57.0,41.0,16.0
22250,14,Park Pl & Franklin Ave,45.0,55.0,-10.0
22251,14,Park Pl & Thomas S. Boyland St,6.0,5.0,1.0
22252,14,Park Pl & Utica Ave,5.0,2.0,3.0
22253,14,Patchen Ave & Bainbridge St,6.0,7.0,-1.0
22254,14,Paul Ave & Mosholu Pkwy,14.0,7.0,7.0
22255,14,Paul Ave & W 205 St,24.0,2.0,22.0
22256,14,Pearl St & Hanover Square,3.0,2.0,1.0
22257,14,Pearl St & York St,28.0,64.0,-36.0
22258,14,Peck Slip & South St,85.0,77.0,8.0
22259,14,Perry St & Bleecker St,125.0,166.0,-41.0
22260,14,Perry St & Greenwich Ave,139.0,218.0,-79.0
22261,14,Picnic Point,5.0,9.0,-4.0
22262,14,Pierrepont St & Monroe Pl,52.0,58.0,-6.0
22263,14,Pike St & E Broadway,130.0,120.0,10.0
22264,14,Pike St & Monroe St,84.0,112.0,-28.0
22265,14,Pinehurst Ave & W 187 St,13.0,20.0,-7.0
22266,14,Pioneer St & Richards St,5.0,15.0,-10.0
22267,14,Pioneer St & Van Brunt St,35.0,35.0,0.0
22268,14,Pitt St & Stanton St,42.0,61.0,-19.0
22269,14,Plaza Dr & W 170 St,18.0,20.0,-2.0
22270,14,Plaza St East & Flatbush Ave,128.0,95.0,33.0
22271,14,Plaza St West & Flatbush Ave,83.0,80.0,3.0
22272,14,Pleasant Ave & E 116 St,216.0,125.0,91.0
22273,14,Pleasant Ave & E 120 St,48.0,47.0,1.0
22274,14,Popham Ave & W 174 St,12.0,8.0,4.0
22275,14,Powers St & Olive St,30.0,36.0,-6.0
22276,14,President St & 4 Ave,55.0,71.0,-16.0
22277,14,President St & Henry St,37.0,55.0,-18.0
22278,14,Prospect Ave & E 151 St,6.0,13.0,-7.0
22279,14,Prospect Ave & E 167 St,15.0,5.0,10.0
22280,14,Prospect Ave & Greenwood Ave,10.0,10.0,0.0
22281,14,Prospect Ave & Jennings St,10.0,2.0,8.0
22282,14,Prospect Ave & Longwood Ave,17.0,21.0,-4.0
22283,14,Prospect Ave & Vanderbilt St,12.0,17.0,-5.0
22284,14,Prospect Park SW & 10 Ave,28.0,24.0,4.0
22285,14,Prospect Park SW & 16 St,25.0,33.0,-8.0
22286,14,Prospect Park SW & Greenwood Ave,21.0,40.0,-19.0
22287,14,Prospect Park SW & Vanderbilt St,38.0,40.0,-2.0
22288,14,Prospect Park W & 20 St,23.0,21.0,2.0
22289,14,Prospect Park West & 8 St,79.0,72.0,7.0
22290,14,Prospect Pl & 6 Ave,58.0,37.0,21.0
22291,14,Prospect Pl & Howard Ave,7.0,6.0,1.0
22292,14,Prospect Pl & Nostrand Ave,44.0,38.0,6.0
22293,14,Prospect Pl & Underhill Ave,61.0,74.0,-13.0
22294,14,Pulaski St & Marcus Garvey Blvd,54.0,36.0,18.0
22295,14,Putnam Ave & Knickerbocker Ave,13.0,12.0,1.0
22296,14,Putnam Ave & Ralph Ave,27.0,10.0,17.0
22297,14,Putnam Ave & Throop Ave,42.0,32.0,10.0
22298,14,Putnam Ave & Wyckoff Ave,11.0,16.0,-5.0
22299,14,Queens Blvd & 56 St,10.0,7.0,3.0
22300,14,Queens Plaza North & Crescent St,116.0,127.0,-11.0
22301,14,Railroad Ave & Kay Ave,1.0,3.0,-2.0
22302,14,Ralph Ave & Fulton St,11.0,13.0,-2.0
22303,14,Reade St & Broadway,90.0,76.0,14.0
22304,14,Richards St & Delavan St,10.0,17.0,-7.0
22305,14,Richardson St & N Henry St,27.0,44.0,-17.0
22306,14,River Ave & E 151 St,53.0,46.0,7.0
22307,14,River Ave & E 153 St,14.0,7.0,7.0
22308,14,River Ave & McClellan St,13.0,19.0,-6.0
22309,14,River Ter & Warren St,63.0,61.0,2.0
22310,14,Riverside Blvd & W 67 St,135.0,139.0,-4.0
22311,14,Riverside Dr & Broadway,18.0,21.0,-3.0
22312,14,Riverside Dr & W 104 St,64.0,91.0,-27.0
22313,14,Riverside Dr & W 138 St,14.0,19.0,-5.0
22314,14,Riverside Dr & W 145 St,28.0,17.0,11.0
22315,14,Riverside Dr & W 148 St,10.0,15.0,-5.0
22316,14,Riverside Dr & W 153 St,10.0,14.0,-4.0
22317,14,Riverside Dr & W 72 St,135.0,134.0,1.0
22318,14,Riverside Dr & W 78 St,42.0,53.0,-11.0
22319,14,Riverside Dr & W 82 St,98.0,120.0,-22.0
22320,14,Riverside Dr & W 91 St,56.0,50.0,6.0
22321,14,Rivington St & Chrystie St,116.0,123.0,-7.0
22322,14,Rivington St & Ridge St,159.0,154.0,5.0
22323,14,Rockaway Ave & Bainbridge St,16.0,16.0,0.0
22324,14,Roebling St & N 4 St,111.0,80.0,31.0
22325,14,Rogers Ave & Sterling St,46.0,48.0,-2.0
22326,14,Rogers Pl & E 165 St,5.0,5.0,0.0
22327,14,Roosevelt Island Tramway,47.0,49.0,-2.0
22328,14,Rutgers St & Henry St,96.0,98.0,-2.0
22329,14,Ryer Ave & E 182 St,11.0,18.0,-7.0
22330,14,S 3 St & Bedford Ave,138.0,120.0,18.0
22331,14,S 4 St & Rodney St,70.0,81.0,-11.0
22332,14,S 4 St & Wythe Ave,135.0,123.0,12.0
22333,14,S 5 Pl & S 5 St,159.0,163.0,-4.0
22334,14,S Portland Ave & Hanson Pl,71.0,86.0,-15.0
22335,14,Sands St & Jay St,61.0,73.0,-12.0
22336,14,Sands St Gate,63.0,51.0,12.0
22337,14,Schenectady Ave & Prospect Pl,23.0,11.0,12.0
22338,14,Schermerhorn St & Court St,120.0,94.0,26.0
22339,14,Schermerhorn St & Hoyt St,132.0,145.0,-13.0
22340,14,Scholes St & Manhattan Ave,89.0,57.0,32.0
22341,14,Seaman Ave & Beak St,40.0,30.0,10.0
22342,14,Seaman Ave & Isham St,8.0,8.0,0.0
22343,14,Sedgwick Ave & Hall of Fame Tce,3.0,4.0,-1.0
22344,14,Sedgwick Ave & W Burnside Ave,4.0,6.0,-2.0
22345,14,Sedgwick Ave & W Tremont Ave,5.0,1.0,4.0
22346,14,Seneca Ave & Irvine St,3.0,4.0,-1.0
22347,14,Shakespeare Ave & W 169 St,17.0,22.0,-5.0
22348,14,Sharon St & Olive St,29.0,27.0,2.0
22349,14,Sheridan Ave & E 168 St,23.0,18.0,5.0
22350,14,Sheridan Ave & E 172 St,40.0,21.0,19.0
22351,14,Sherman Ave & E 166 St,31.0,32.0,-1.0
22352,14,Sherman Ave & Thayer St,11.0,16.0,-5.0
22353,14,Shore Blvd & Astoria Park,12.0,5.0,7.0
22354,14,Sigourney St & Columbia St,22.0,20.0,2.0
22355,14,Skillman Ave & 43 Ave,36.0,34.0,2.0
22356,14,Skillman Ave & 54 St,7.0,9.0,-2.0
22357,14,Skillman Ave & Honeywell St,13.0,12.0,1.0
22358,14,Smith St & 3 St,61.0,45.0,16.0
22359,14,Smith St & 9 St,40.0,57.0,-17.0
22360,14,Soissons Landing,23.0,21.0,2.0
22361,14,Somers St & Broadway,10.0,5.0,5.0
22362,14,Somers St & Rockaway Ave,5.0,5.0,0.0
22363,14,South St & Broad St,18.0,7.0,11.0
22364,14,South St & Gouverneur Ln,68.0,78.0,-10.0
22365,14,South St & Pike St,75.0,77.0,-2.0
22366,14,South St & Whitehall St,87.0,64.0,23.0
22367,14,Southern Blvd & Avenue St. John,22.0,14.0,8.0
22368,14,Southern Blvd & E 142 St,5.0,8.0,-3.0
22369,14,Southern Blvd & E 149 St,25.0,32.0,-7.0
22370,14,Southern Blvd & E 172 St,1.0,5.0,-4.0
22371,14,Southern Blvd & E 174 St,31.0,29.0,2.0
22372,14,Southern Blvd & E 175 St,11.0,12.0,-1.0
22373,14,Southern Blvd & Tiffany St,9.0,6.0,3.0
22374,14,Southpoint Park,27.0,17.0,10.0
22375,14,Spring St & Hudson St,129.0,126.0,3.0
22376,14,Spruce St & Gold St,49.0,32.0,17.0
22377,14,Spruce St & Nassau St,95.0,84.0,11.0
22378,14,St Ann's Ave & Westchester Ave,77.0,28.0,49.0
22379,14,St James Pl & Oliver St,125.0,118.0,7.0
22380,14,St James Pl & Pearl St,55.0,43.0,12.0
22381,14,St Johns Pl & Utica Ave,14.0,6.0,8.0
22382,14,St Johns Pl & Washington Ave,77.0,91.0,-14.0
22383,14,St Marks Ave & Ralph Ave,3.0,7.0,-4.0
22384,14,St Marks Ave & Rochester Ave,8.0,3.0,5.0
22385,14,St Marks Pl & 1 Ave,184.0,208.0,-24.0
22386,14,St Marks Pl & 2 Ave,291.0,242.0,49.0
22387,14,St Marks Pl & 4 Ave,37.0,43.0,-6.0
22388,14,St Mary's St & Jackson Ave,35.0,23.0,12.0
22389,14,St Nicholas Ave & Manhattan Ave,138.0,143.0,-5.0
22390,14,St Nicholas Ave & W 134 St,42.0,49.0,-7.0
22391,14,St Nicholas Ave & W 137 St,35.0,34.0,1.0
22392,14,St Nicholas Ave & W 150 St,26.0,22.0,4.0
22393,14,St. Ann's Av & Bruckner Blvd,16.0,11.0,5.0
22394,14,St. Ann's Ave & E 144 St,14.0,25.0,-11.0
22395,14,St. Johns Pl & Kingston Ave,11.0,9.0,2.0
22396,14,St. Nicholas Ave & W 126 St,106.0,125.0,-19.0
22397,14,St. Nicholas Ave & W 155 St,14.0,17.0,-3.0
22398,14,St. Nicholas Ave & W 157 St,14.0,6.0,8.0
22399,14,St. Nicholas Terrace & Convent Ave,35.0,29.0,6.0
22400,14,Stagg St & Morgan Ave,38.0,32.0,6.0
22401,14,Stagg St & Union Ave,68.0,80.0,-12.0
22402,14,Stanhope St & Fairview Ave,15.0,13.0,2.0
22403,14,Stanton St & Chrystie St,171.0,146.0,25.0
22404,14,Stanton St & Mangin St,99.0,57.0,42.0
22405,14,Stanton St & Norfolk St,170.0,196.0,-26.0
22406,14,State St & Smith St,49.0,50.0,-1.0
22407,14,Steinway St & 19 Ave,19.0,5.0,14.0
22408,14,Steinway St & 21 Ave,73.0,47.0,26.0
22409,14,Steinway St & 23 Ave,33.0,33.0,0.0
22410,14,Steinway St & 28 Ave,67.0,60.0,7.0
22411,14,Steinway St & Broadway,101.0,119.0,-18.0
22412,14,Steinway St & Ditmars Blvd,31.0,34.0,-3.0
22413,14,Stephen St & Seneca Ave,5.0,4.0,1.0
22414,14,Sterling Pl & 5 Ave,68.0,57.0,11.0
22415,14,Sterling Pl & Bedford Ave,44.0,42.0,2.0
22416,14,Sterling Pl & New York Ave,35.0,33.0,2.0
22417,14,Sterling Pl & Ralph Ave,4.0,2.0,2.0
22418,14,Sterling Pl & Rochester Ave,7.0,3.0,4.0
22419,14,Sterling Pl & Schenectady Ave,11.0,2.0,9.0
22420,14,Sterling St & Bedford Ave,30.0,29.0,1.0
22421,14,Stewart Ave & Johnson Ave,20.0,16.0,4.0
22422,14,Stockholm St & Wilson Ave,41.0,53.0,-12.0
22423,14,Stuyvesant Ave & Gates Ave,12.0,10.0,2.0
22424,14,Stuyvesant Ave & Hart St,16.0,6.0,10.0
22425,14,Stuyvesant Walk & 1 Av Loop,15.0,24.0,-9.0
22426,14,Suffolk St & Stanton St,158.0,162.0,-4.0
22427,14,Sullivan Pl & Bedford Ave,15.0,12.0,3.0
22428,14,Sullivan Pl & Franklin Ave,22.0,21.0,1.0
22429,14,Sullivan St & Washington Sq,165.0,161.0,4.0
22430,14,Sumpter St & Fulton St,4.0,3.0,1.0
22431,14,Sunken Meadow Comfort Station,5.0,9.0,-4.0
22432,14,Suydam St & Broadway,43.0,37.0,6.0
22433,14,Suydam St & Knickerbocker Ave,68.0,51.0,17.0
22434,14,Suydam St & St. Nicholas Ave,11.0,19.0,-8.0
22435,14,Thomas S. Boyland St & Fulton St,8.0,4.0,4.0
22436,14,Thomas S. Boyland St & Macon St,6.0,5.0,1.0
22437,14,Thomas S. Boyland St & Marion St,8.0,9.0,-1.0
22438,14,Thompson St & Bleecker St,158.0,196.0,-38.0
22439,14,Throop Ave & Myrtle Ave,34.0,20.0,14.0
22440,14,Tiebout Ave & E 184 St,14.0,15.0,-1.0
22441,14,Tiebout Ave & E Fordham Road,29.0,19.0,10.0
22442,14,Tinton Ave & E 165 St,17.0,21.0,-4.0
22443,14,Townsend Ave & E 175 St,9.0,10.0,-1.0
22444,14,Troy Ave & Park Pl,3.0,2.0,1.0
22445,14,Troy Ave & Sterling Pl,7.0,2.0,5.0
22446,14,Underhill Ave & Lincoln Pl,54.0,51.0,3.0
22447,14,Underhill Ave & Pacific St,18.0,28.0,-10.0
22448,14,Union Ave & E 169 St,17.0,11.0,6.0
22449,14,Union Ave & Jackson St,29.0,36.0,-7.0
22450,14,Union Ave & N 12 St,55.0,54.0,1.0
22451,14,Union Ave & Wallabout St,65.0,35.0,30.0
22452,14,Union St & 4 Ave,58.0,55.0,3.0
22453,14,Union St & Bedford Ave,45.0,58.0,-13.0
22454,14,Union St & Nevins St,30.0,29.0,1.0
22455,14,University Ave & Brandt Pl,7.0,9.0,-2.0
22456,14,University Ave & Macombs Rd,10.0,3.0,7.0
22457,14,University Ave & W 168 St,13.0,13.0,0.0
22458,14,University Ave & W Burnside Ave,13.0,13.0,0.0
22459,14,University Pl & E 14 St,424.0,429.0,-5.0
22460,14,University Pl & E 8 St,219.0,202.0,17.0
22461,14,Valentine Ave & E 181 St,14.0,15.0,-1.0
22462,14,Valentine Ave & E 183 St,21.0,17.0,4.0
22463,14,Van Brunt St & Van Dyke St,38.0,26.0,12.0
22464,14,Van Brunt St & Wolcott St,58.0,49.0,9.0
22465,14,Van Buren St & Broadway,23.0,19.0,4.0
22466,14,Van Dam St & Greenpoint Ave,8.0,8.0,0.0
22467,14,Van Sinderen Ave & Atlantic Ave,11.0,3.0,8.0
22468,14,Van Sinderen Ave & Truxton St,16.0,21.0,-5.0
22469,14,Vernon Blvd & 10 St,55.0,67.0,-12.0
22470,14,Vernon Blvd & 31 Ave,40.0,43.0,-3.0
22471,14,Vernon Blvd & 47 Rd,38.0,33.0,5.0
22472,14,Vernon Blvd & 50 Ave,103.0,90.0,13.0
22473,14,Vernon Blvd & Queens Plaza S,6.0,9.0,-3.0
22474,14,Verona Pl & Fulton St,24.0,25.0,-1.0
22475,14,Vesey Pl & River Terrace,131.0,122.0,9.0
22476,14,Vesey St & Church St,142.0,139.0,3.0
22477,14,W 10 St & Washington St,82.0,89.0,-7.0
22478,14,W 100 St & Broadway,138.0,157.0,-19.0
22479,14,W 100 St & Manhattan Ave,140.0,146.0,-6.0
22480,14,W 104 St & Amsterdam Ave,72.0,72.0,0.0
22481,14,W 106 St & Amsterdam Ave,81.0,81.0,0.0
22482,14,W 106 St & Central Park West,100.0,106.0,-6.0
22483,14,W 107 St & Columbus Ave,80.0,69.0,11.0
22484,14,W 11 St & 6 Ave,151.0,192.0,-41.0
22485,14,W 110 St & Amsterdam Ave,102.0,98.0,4.0
22486,14,W 111 St & 5 Ave,121.0,94.0,27.0
22487,14,W 113 St & Broadway,113.0,97.0,16.0
22488,14,W 116 St & Amsterdam Ave,126.0,81.0,45.0
22489,14,W 116 St & Broadway,86.0,79.0,7.0
22490,14,W 12 St & Hudson St,211.0,155.0,56.0
22491,14,W 120 St & Claremont Ave,58.0,52.0,6.0
22492,14,W 129 St & Convent Ave,32.0,24.0,8.0
22493,14,W 13 St & 5 Ave,209.0,209.0,0.0
22494,14,W 13 St & 7 Ave,186.0,237.0,-51.0
22495,14,W 133 St & 12 Ave,22.0,14.0,8.0
22496,14,W 135 St & Lenox Terrace Pl,29.0,23.0,6.0
22497,14,W 140 St & Riverside Dr,9.0,7.0,2.0
22498,14,W 144 St & Adam Clayton Powell Blvd,16.0,21.0,-5.0
22499,14,W 145 St & Amsterdam Ave,29.0,26.0,3.0
22500,14,W 146 St & Broadway,13.0,24.0,-11.0
22501,14,W 147 St & Adam Clayton Powell Blvd,29.0,19.0,10.0
22502,14,W 148 St & Amsterdam Ave,22.0,27.0,-5.0
22503,14,W 15 St & 10 Ave,148.0,130.0,18.0
22504,14,W 15 St & 6 Ave,310.0,270.0,40.0
22505,14,W 15 St & 7 Ave,134.0,142.0,-8.0
22506,14,W 155 St & Frederick Douglass Blvd,14.0,7.0,7.0
22507,14,W 159 St & Edgecombe Ave,5.0,3.0,2.0
22508,14,W 16 St & The High Line,219.0,202.0,17.0
22509,14,W 160 St & St. Nicholas Ave,32.0,24.0,8.0
22510,14,W 163 St & Edgecombe Ave,7.0,5.0,2.0
22511,14,W 163 St & Riverside Dr,9.0,15.0,-6.0
22512,14,W 165 St & Fort Washington Ave,23.0,16.0,7.0
22513,14,W 168th S & Fort Washington Ave,53.0,42.0,11.0
22514,14,W 17 St & 7 Ave,112.0,116.0,-4.0
22515,14,W 17 St & 8 Ave,155.0,134.0,21.0
22516,14,W 170 St & University Ave,17.0,10.0,7.0
22517,14,W 171 St & St. Nicholas Ave,15.0,23.0,-8.0
22518,14,W 176 St & Montgomery Ave,8.0,27.0,-19.0
22519,14,W 18 St & 6 Ave,258.0,259.0,-1.0
22520,14,W 18 St & 9 Ave,10.0,11.0,-1.0
22521,14,W 180 St & Ft Washington Ave,28.0,17.0,11.0
22522,14,W 181 St & Riverside Dr,11.0,22.0,-11.0
22523,14,W 186 St & St. Nicholas Ave,6.0,7.0,-1.0
22524,14,W 190 St & Broadway,13.0,16.0,-3.0
22525,14,W 190 St & St. Nicholas Ave,10.0,4.0,6.0
22526,14,W 192 St & University Ave,15.0,24.0,-9.0
22527,14,W 20 St & 10 Ave,231.0,226.0,5.0
22528,14,W 20 St & 7 Ave,125.0,169.0,-44.0
22529,14,W 20 St & 8 Ave,199.0,178.0,21.0
22530,14,W 204 St & Nagle Ave,8.0,2.0,6.0
22531,14,W 204 St & Vermilyea Ave,11.0,12.0,-1.0
22532,14,W 21 St & 6 Ave,625.0,573.0,52.0
22533,14,W 211 St & 10 Ave,3.0,7.0,-4.0
22534,14,W 218 St & Broadway,1.0,3.0,-2.0
22535,14,W 218 St & Indian Rd,9.0,2.0,7.0
22536,14,W 22 St & 10 Ave,245.0,269.0,-24.0
22537,14,W 22 St & 8 Ave,175.0,200.0,-25.0
22538,14,W 225 St & Exterior St,23.0,23.0,0.0
22539,14,W 24 St & 7 Ave,242.0,254.0,-12.0
22540,14,W 25 St & 6 Ave,207.0,197.0,10.0
22541,14,W 26 St & 10 Ave,202.0,183.0,19.0
22542,14,W 26 St & 8 Ave,204.0,207.0,-3.0
22543,14,W 27 St & 7 Ave,262.0,280.0,-18.0
22544,14,W 29 St & 9 Ave,173.0,160.0,13.0
22545,14,W 30 St & 10 Ave,204.0,199.0,5.0
22546,14,W 30 St & 8 Ave,138.0,196.0,-58.0
22547,14,W 31 St & 7 Ave,328.0,451.0,-123.0
22548,14,W 33 St & 10 Ave,245.0,182.0,63.0
22549,14,W 34 St & 11 Ave,109.0,96.0,13.0
22550,14,W 34 St & Hudson Blvd E,236.0,210.0,26.0
22551,14,W 35 St & 8 Ave,98.0,133.0,-35.0
22552,14,W 35 St & 9 Ave,107.0,102.0,5.0
22553,14,W 35 St & Dyer Ave,62.0,46.0,16.0
22554,14,W 36 St & 7 Ave,99.0,169.0,-70.0
22555,14,W 36 St & 9 Ave,106.0,115.0,-9.0
22556,14,W 37 St & 10 Ave,196.0,189.0,7.0
22557,14,W 37 St & 5 Ave,164.0,121.0,43.0
22558,14,W 37 St & Broadway,61.0,47.0,14.0
22559,14,W 4 St & 7 Ave S,179.0,209.0,-30.0
22560,14,W 40 St & 5 Ave,138.0,158.0,-20.0
22561,14,W 40 St & 7 Ave,29.0,37.0,-8.0
22562,14,W 41 St & 8 Ave,282.0,600.0,-318.0
22563,14,W 42 St & 6 Ave,259.0,232.0,27.0
22564,14,W 42 St & 8 Ave,211.0,265.0,-54.0
22565,14,W 42 St & Dyer Ave,146.0,143.0,3.0
22566,14,W 43 St & 10 Ave,283.0,286.0,-3.0
22567,14,W 44 St & 11 Ave,202.0,176.0,26.0
22568,14,W 44 St & 5 Ave,315.0,234.0,81.0
22569,14,W 45 St & 8 Ave,161.0,235.0,-74.0
22570,14,W 46 St & 11 Ave,124.0,108.0,16.0
