,hour,station_name,start_count,end_count,deficit,popularity
6130,9,Nevins St & Schermerhorn St,5.0,4.0,0.0,1.0
6131,9,Newton Rd & 44 St,2.0,4.0,-1.0,1.0
6132,9,Newtown Ave & 23 St,9.0,2.0,1.0,2.0
6133,9,Norfolk St & Broome St,27.0,25.0,0.0,10.0
6134,9,North Moore St & Greenwich St,12.0,7.0,1.0,3.0
6135,9,Nostrand Ave & Myrtle Ave,3.0,1.0,0.0,0.0
6136,9,Ocean Pkwy & Church Ave,1.0,4.0,-1.0,1.0
6137,9,Old Fulton St,1.0,4.0,-1.0,1.0
6138,9,Old Slip & South St,2.0,8.0,-2.0,2.0
6139,9,Pacific St & Classon Ave,7.0,4.0,0.0,2.0
6140,9,Pacific St & Nevins St,7.0,2.0,1.0,1.0
6141,9,Parade Pl & Crooke Ave,9.0,4.0,1.0,2.0
6142,9,Park Ave & E 124 St,7.0,17.0,-2.0,4.0
6143,9,Park Ave & E 162 St,5.0,0.0,1.0,1.0
6144,9,Park Ave & Marcus Garvey Blvd,4.0,4.0,0.0,1.0
6145,9,Park Ave & St Edwards St,2.0,1.0,0.0,0.0
6146,9,Park Cir & East Dr,8.0,4.0,0.0,2.0
6147,9,Park Pl & Church St,4.0,12.0,-2.0,3.0
6148,9,Pearl St & Hanover Square,3.0,14.0,-3.0,3.0
6149,9,Pearl St & Peck Slip,9.0,4.0,1.0,2.0
6150,9,Perry St & Bleecker St,18.0,8.0,2.0,5.0
6151,9,Perry St & Greenwich Ave,8.0,2.0,1.0,2.0
6152,9,Pier 40 - Hudson River Park,18.0,20.0,-1.0,7.0
6153,9,Pierrepont St & Monroe Pl,5.0,4.0,0.0,1.0
6154,9,Pike St & E Broadway,19.0,22.0,-1.0,8.0
6155,9,Pike St & Monroe St,9.0,4.0,1.0,2.0
6156,9,Pinehurst Ave & W 187 St,1.0,1.0,0.0,0.0
6157,9,Pioneer St & Van Brunt St,4.0,0.0,0.0,0.0
6158,9,Pitt St & Stanton St,3.0,3.0,0.0,1.0
6159,9,Plaza Dr & W 170 St,1.0,3.0,-1.0,0.0
6160,9,Plaza St East & Flatbush Ave,9.0,3.0,1.0,2.0
6161,9,Plaza St West & Flatbush Ave,7.0,3.0,0.0,2.0
6162,9,Pleasant Ave & E 116 St,7.0,7.0,0.0,2.0
6163,9,Pleasant Ave & E 120 St,6.0,2.0,0.0,1.0
6164,9,Popham Ave & W 174 St,3.0,2.0,0.0,1.0
6165,9,Powers St & Olive St,5.0,0.0,1.0,1.0
6166,9,President St & 4 Ave,6.0,6.0,0.0,2.0
6167,9,President St & Henry St,6.0,4.0,0.0,2.0
6168,9,Prospect Ave & Longwood Ave,1.0,0.0,0.0,0.0
6169,9,Prospect Park SW & 10 Ave,1.0,0.0,0.0,0.0
6170,9,Prospect Park SW & Greenwood Ave,2.0,2.0,0.0,0.0
6171,9,Prospect Park W & 20 St,2.0,0.0,0.0,0.0
6172,9,Prospect Park West & 8 St,1.0,0.0,0.0,0.0
6173,9,Prospect Pl & 6 Ave,10.0,3.0,1.0,2.0
6174,9,Prospect Pl & Underhill Ave,9.0,5.0,0.0,2.0
6175,9,Prospect Pl & Vanderbilt Ave,6.0,6.0,0.0,2.0
